Store_Dept_Date,Weekly_Sales
27_29_2013-06-07,8073.586206896552
27_29_2013-06-14,7802.712643678161
27_29_2013-06-21,7807.0
27_29_2013-06-28,8804.954022988506
27_29_2013-07-05,9252.885057471265
27_29_2013-07-12,9619.51724137931
27_29_2013-07-19,10046.011494252874
27_29_2013-07-26,9231.080459770115
27_30_2012-11-02,4883.517241379311
27_30_2012-11-09,3323.6666666666665
27_30_2012-11-16,3564.8390804597702
27_30_2012-11-23,4155.80459770115
27_30_2012-11-30,4062.2988505747126
27_30_2012-12-07,3396.229885057471
27_30_2012-12-14,3761.9310344827586
27_30_2012-12-21,3838.103448275862
27_30_2012-12-28,3432.7241379310344
27_30_2013-01-04,3468.1264367816093
27_30_2013-01-11,3836.4367816091954
27_30_2013-01-18,4428.057471264367
27_30_2013-01-25,3829.609195402299
27_30_2013-02-01,3884.2988505747126
27_30_2013-02-08,3307.7241379310344
27_30_2013-02-15,3529.551724137931
27_30_2013-02-22,3267.5402298850577
27_30_2013-03-01,4187.0114942528735
27_30_2013-03-08,3747.344827586207
27_30_2013-03-15,3912.5402298850577
27_30_2013-03-22,3734.9655172413795
27_30_2013-03-29,4246.287356321839
27_30_2013-04-05,3242.4712643678163
27_30_2013-04-12,5004.816091954023
27_30_2013-04-19,4727.482758620689
27_30_2013-04-26,4092.206896551724
27_30_2013-05-03,4538.080459770115
27_30_2013-05-10,4541.540229885058
27_30_2013-05-17,4839.816091954023
27_30_2013-05-24,5176.310344827586
27_30_2013-05-31,5245.83908045977
27_30_2013-06-07,5580.137931034483
27_30_2013-06-14,5487.045977011494
27_30_2013-06-21,5554.436781609195
27_30_2013-06-28,6110.0114942528735
27_30_2013-07-05,6603.137931034483
27_30_2013-07-12,6098.333333333333
27_30_2013-07-19,6036.80459770115
27_30_2013-07-26,6019.551724137931
27_31_2012-11-02,2428.5402298850577
27_31_2012-11-09,2380.9655172413795
27_31_2012-11-16,2378.5862068965516
27_31_2012-11-23,5212.931034482759
27_31_2012-11-30,5343.666666666667
27_31_2012-12-07,2901.6206896551726
27_31_2012-12-14,2724.0344827586205
27_31_2012-12-21,2333.793103448276
27_31_2012-12-28,3221.5172413793102
27_31_2013-01-04,3400.5057471264367
27_31_2013-01-11,2541.574712643678
27_31_2013-01-18,2120.862068965517
27_31_2013-01-25,2681.3563218390805
27_31_2013-02-01,2177.229885057471
27_31_2013-02-08,2793.3563218390805
27_31_2013-02-15,2132.287356321839
27_31_2013-02-22,5204.931034482759
27_31_2013-03-01,2229.7241379310344
27_31_2013-03-08,2223.9655172413795
27_31_2013-03-15,2438.9655172413795
27_31_2013-03-22,3686.287356321839
27_31_2013-03-29,4347.0
27_31_2013-04-05,2645.0689655172414
27_31_2013-04-12,2457.4942528735633
27_31_2013-04-19,2580.7011494252874
27_31_2013-04-26,3001.816091954023
27_31_2013-05-03,2779.9540229885056
27_31_2013-05-10,2553.5632183908046
27_31_2013-05-17,2568.609195402299
27_31_2013-05-24,2822.2758620689656
27_31_2013-05-31,2823.7471264367814
27_31_2013-06-07,2686.057471264368
27_31_2013-06-14,2872.8275862068967
27_31_2013-06-21,5183.908045977011
27_31_2013-06-28,3851.3793103448274
27_31_2013-07-05,5028.540229885058
27_31_2013-07-12,4101.114942528736
27_31_2013-07-19,3833.1609195402298
27_31_2013-07-26,3915.7471264367814
27_32_2012-11-02,8944.942528735632
27_32_2012-11-09,7259.103448275862
27_32_2012-11-16,7743.850574712644
27_32_2012-11-23,15382.862068965518
27_32_2012-11-30,19381.471264367818
27_32_2012-12-07,8103.183908045977
27_32_2012-12-14,7932.379310344828
27_32_2012-12-21,6494.379310344828
27_32_2012-12-28,9566.574712643678
27_32_2013-01-04,11319.528735632184
27_32_2013-01-11,7669.448275862069
27_32_2013-01-18,9842.540229885057
27_32_2013-01-25,9551.459770114943
27_32_2013-02-01,7014.632183908046
27_32_2013-02-08,7696.241379310345
27_32_2013-02-15,7595.252873563219
27_32_2013-02-22,15321.735632183909
27_32_2013-03-01,7116.793103448276
27_32_2013-03-08,7045.494252873563
27_32_2013-03-15,7804.367816091954
27_32_2013-03-22,17347.735632183907
27_32_2013-03-29,23019.77011494253
27_32_2013-04-05,6955.149425287356
27_32_2013-04-12,9835.298850574713
27_32_2013-04-19,9347.252873563219
27_32_2013-04-26,7822.287356321839
27_32_2013-05-03,7755.310344827586
27_32_2013-05-10,8026.517241379311
27_32_2013-05-17,8225.091954022988
27_32_2013-05-24,7921.689655172414
27_32_2013-05-31,7933.448275862069
27_32_2013-06-07,9182.928735632184
27_32_2013-06-14,8626.689655172413
27_32_2013-06-21,8465.310344827587
27_32_2013-06-28,8504.908045977012
27_32_2013-07-05,13393.48275862069
27_32_2013-07-12,8655.298850574713
27_32_2013-07-19,9284.51724137931
27_32_2013-07-26,8883.908045977012
27_33_2012-11-02,9214.471264367816
27_33_2012-11-09,7427.931034482759
27_33_2012-11-16,7802.793103448276
27_33_2012-11-23,14645.298850574713
27_33_2012-11-30,15806.402298850575
27_33_2012-12-07,9211.862068965518
27_33_2012-12-14,9142.896551724138
27_33_2012-12-21,8369.0
27_33_2012-12-28,8445.068965517241
27_33_2013-01-04,10620.367816091954
27_33_2013-01-11,7639.425287356322
27_33_2013-01-18,8580.896551724138
27_33_2013-01-25,8081.114942528736
27_33_2013-02-01,7103.413793103448
27_33_2013-02-08,8510.896551724138
27_33_2013-02-15,7154.770114942528
27_33_2013-02-22,13047.80459770115
27_33_2013-03-01,7524.597701149425
27_33_2013-03-08,7306.9885057471265
27_33_2013-03-15,8629.16091954023
27_33_2013-03-22,14679.71264367816
27_33_2013-03-29,17156.41379310345
27_33_2013-04-05,7461.758620689655
27_33_2013-04-12,8543.574712643678
27_33_2013-04-19,8520.310344827587
27_33_2013-04-26,9952.183908045978
27_33_2013-05-03,10053.28735632184
27_33_2013-05-10,8913.574712643678
27_33_2013-05-17,8842.965517241379
27_33_2013-05-24,9076.6091954023
27_33_2013-05-31,10522.735632183909
27_33_2013-06-07,9633.402298850575
27_33_2013-06-14,8568.28735632184
27_33_2013-06-21,8482.275862068966
27_33_2013-06-28,8473.344827586207
27_33_2013-07-05,11889.022988505747
27_33_2013-07-12,8616.367816091954
27_33_2013-07-19,8786.885057471265
27_33_2013-07-26,8820.310344827587
27_34_2012-11-02,18314.183908045976
27_34_2012-11-09,12284.252873563219
27_34_2012-11-16,15642.931034482759
27_34_2012-11-23,19065.6091954023
27_34_2012-11-30,15405.3908045977
27_34_2012-12-07,15784.954022988506
27_34_2012-12-14,15046.183908045978
27_34_2012-12-21,15784.908045977012
27_34_2012-12-28,11233.551724137931
27_34_2013-01-04,11879.12643678161
27_34_2013-01-11,12963.747126436781
27_34_2013-01-18,13518.620689655172
27_34_2013-01-25,12236.770114942528
27_34_2013-02-01,11886.551724137931
27_34_2013-02-08,11954.919540229885
27_34_2013-02-15,12396.954022988506
27_34_2013-02-22,12741.252873563219
27_34_2013-03-01,13043.436781609196
27_34_2013-03-08,14645.655172413793
27_34_2013-03-15,15118.758620689656
27_34_2013-03-22,13347.229885057472
27_34_2013-03-29,15787.436781609196
27_34_2013-04-05,12606.057471264368
27_34_2013-04-12,18490.080459770114
27_34_2013-04-19,18383.48275862069
27_34_2013-04-26,18421.436781609194
27_34_2013-05-03,17481.597701149425
27_34_2013-05-10,18187.045977011494
27_34_2013-05-17,18512.310344827587
27_34_2013-05-24,19501.41379310345
27_34_2013-05-31,19469.988505747126
27_34_2013-06-07,20964.137931034482
27_34_2013-06-14,19499.701149425287
27_34_2013-06-21,19524.793103448275
27_34_2013-06-28,18622.03448275862
27_34_2013-07-05,21187.367816091955
27_34_2013-07-12,19847.6091954023
27_34_2013-07-19,20303.988505747126
27_34_2013-07-26,18870.689655172413
27_35_2012-11-02,3965.1609195402298
27_35_2012-11-09,2740.655172413793
27_35_2012-11-16,3696.770114942529
27_35_2012-11-23,4119.908045977011
27_35_2012-11-30,3191.597701149425
27_35_2012-12-07,3853.735632183908
27_35_2012-12-14,2794.8390804597702
27_35_2012-12-21,2673.8505747126437
27_35_2012-12-28,2108.735632183908
27_35_2013-01-04,2388.367816091954
27_35_2013-01-11,2517.7241379310344
27_35_2013-01-18,2665.770114942529
27_35_2013-01-25,1822.5057471264367
27_35_2013-02-01,2388.770114942529
27_35_2013-02-08,2511.32183908046
27_35_2013-02-15,2636.5172413793102
27_35_2013-02-22,2783.6436781609195
27_35_2013-03-01,2410.0
27_35_2013-03-08,2612.816091954023
27_35_2013-03-15,2908.574712643678
27_35_2013-03-22,2482.7241379310344
27_35_2013-03-29,3389.9885057471265
27_35_2013-04-05,2958.402298850575
27_35_2013-04-12,3862.1609195402298
27_35_2013-04-19,4020.2758620689656
27_35_2013-04-26,4153.080459770115
27_35_2013-05-03,4305.724137931034
27_35_2013-05-10,4233.517241379311
27_35_2013-05-17,4552.9655172413795
27_35_2013-05-24,4791.114942528736
27_35_2013-05-31,4768.885057471264
27_35_2013-06-07,4816.0114942528735
27_35_2013-06-14,4760.827586206897
27_35_2013-06-21,4484.022988505747
27_35_2013-06-28,4766.758620689655
27_35_2013-07-05,4549.977011494253
27_35_2013-07-12,4772.517241379311
27_35_2013-07-19,5502.068965517241
27_35_2013-07-26,4538.64367816092
27_36_2012-11-02,1827.183908045977
27_36_2012-11-09,2263.1954022988507
27_36_2012-11-16,2605.448275862069
27_36_2012-11-23,3677.183908045977
27_36_2012-11-30,1958.4367816091954
27_36_2012-12-07,2870.8390804597702
27_36_2012-12-14,3059.1609195402298
27_36_2012-12-21,2807.057471264368
27_36_2012-12-28,2020.6781609195402
27_36_2013-01-04,2561.574712643678
27_36_2013-01-11,2133.287356321839
27_36_2013-01-18,2209.551724137931
27_36_2013-01-25,1818.2643678160919
27_36_2013-02-01,2116.2758620689656
27_36_2013-02-08,1906.3333333333333
27_36_2013-02-15,1751.0229885057472
27_36_2013-02-22,2146.4827586206898
27_36_2013-03-01,2700.8275862068967
27_36_2013-03-08,1746.0114942528735
27_36_2013-03-15,1595.344827586207
27_36_2013-03-22,1929.103448275862
27_36_2013-03-29,2762.0344827586205
27_36_2013-04-05,2592.5057471264367
27_36_2013-04-12,2310.6436781609195
27_36_2013-04-19,2720.1494252873563
27_36_2013-04-26,2993.5057471264367
27_36_2013-05-03,2255.8275862068967
27_36_2013-05-10,2282.7586206896553
27_36_2013-05-17,2507.9310344827586
27_36_2013-05-24,3431.7011494252874
27_36_2013-05-31,3329.0114942528735
27_36_2013-06-07,1787.9310344827586
27_36_2013-06-14,2915.7586206896553
27_36_2013-06-21,3411.390804597701
27_36_2013-06-28,3956.2758620689656
27_36_2013-07-05,3327.367816091954
27_36_2013-07-12,4682.83908045977
27_36_2013-07-19,4350.275862068966
27_36_2013-07-26,4599.896551724138
27_37_2012-11-02,2489.574712643678
27_37_2012-11-09,2494.5402298850577
27_37_2012-11-16,2526.287356321839
27_37_2012-11-23,2566.0
27_37_2012-11-30,2619.6206896551726
27_37_2012-12-07,2518.080459770115
27_37_2012-12-14,2570.137931034483
27_37_2012-12-21,2577.5632183908046
27_37_2012-12-28,2447.7011494252874
27_37_2013-01-04,2644.0344827586205
27_37_2013-01-11,2638.0459770114944
27_37_2013-01-18,2644.9655172413795
27_37_2013-01-25,2596.425287356322
27_37_2013-02-01,2491.9080459770116
27_37_2013-02-08,2465.2988505747126
27_37_2013-02-15,2409.4942528735633
27_37_2013-02-22,2449.632183908046
27_37_2013-03-01,2599.793103448276
27_37_2013-03-08,2373.7471264367814
27_37_2013-03-15,2414.0919540229884
27_37_2013-03-22,2459.6206896551726
27_37_2013-03-29,2528.5862068965516
27_37_2013-04-05,2582.7816091954023
27_37_2013-04-12,2468.5287356321837
27_37_2013-04-19,2574.103448275862
27_37_2013-04-26,2461.229885057471
27_37_2013-05-03,2427.5172413793102
27_37_2013-05-10,2293.9080459770116
27_37_2013-05-17,2364.67816091954
27_37_2013-05-24,2306.885057471264
27_37_2013-05-31,2046.448275862069
27_37_2013-06-07,2408.8275862068967
27_37_2013-06-14,2315.0344827586205
27_37_2013-06-21,2505.770114942529
27_37_2013-06-28,2623.896551724138
27_37_2013-07-05,2565.390804597701
27_37_2013-07-12,2469.0689655172414
27_37_2013-07-19,2440.229885057471
27_37_2013-07-26,2471.551724137931
27_38_2012-11-02,39715.747126436785
27_38_2012-11-09,40071.12643678161
27_38_2012-11-16,38778.90804597701
27_38_2012-11-23,33885.0
27_38_2012-11-30,40953.666666666664
27_38_2012-12-07,38496.93103448276
27_38_2012-12-14,40980.90804597701
27_38_2012-12-21,38903.65517241379
27_38_2012-12-28,38482.49425287356
27_38_2013-01-04,40171.32183908046
27_38_2013-01-11,39400.87356321839
27_38_2013-01-18,41359.10344827586
27_38_2013-01-25,38986.666666666664
27_38_2013-02-01,51803.63218390805
27_38_2013-02-08,40047.73563218391
27_38_2013-02-15,40774.68965517241
27_38_2013-02-22,39144.64367816092
27_38_2013-03-01,42824.057471264365
27_38_2013-03-08,41255.862068965514
27_38_2013-03-15,42534.4367816092
27_38_2013-03-22,39206.666666666664
27_38_2013-03-29,40691.64367816092
27_38_2013-04-05,38436.22988505747
27_38_2013-04-12,37984.70114942529
27_38_2013-04-19,39879.44827586207
27_38_2013-04-26,38526.93103448276
27_38_2013-05-03,38870.08045977011
27_38_2013-05-10,38001.58620689655
27_38_2013-05-17,40326.988505747126
27_38_2013-05-24,36171.528735632186
27_38_2013-05-31,37103.36781609195
27_38_2013-06-07,39560.19540229885
27_38_2013-06-14,37430.22988505747
27_38_2013-06-21,41409.620689655174
27_38_2013-06-28,40705.620689655174
27_38_2013-07-05,38918.0459770115
27_38_2013-07-12,41328.816091954024
27_38_2013-07-19,40469.747126436785
27_38_2013-07-26,40111.19540229885
27_40_2012-11-02,69073.28735632185
27_40_2012-11-09,69098.1724137931
27_40_2012-11-16,70030.80459770115
27_40_2012-11-23,71381.37931034483
27_40_2012-11-30,62753.31034482759
27_40_2012-12-07,68240.10344827586
27_40_2012-12-14,67994.11494252873
27_40_2012-12-21,68603.2183908046
27_40_2012-12-28,61541.41379310345
27_40_2013-01-04,69900.81609195402
27_40_2013-01-11,67241.97701149425
27_40_2013-01-18,68379.40229885057
27_40_2013-01-25,67377.67816091955
27_40_2013-02-01,68911.4827586207
27_40_2013-02-08,67292.72413793103
27_40_2013-02-15,69999.2643678161
27_40_2013-02-22,73443.11494252873
27_40_2013-03-01,67069.6551724138
27_40_2013-03-08,69574.77011494253
27_40_2013-03-15,69949.59770114943
27_40_2013-03-22,71544.42528735632
27_40_2013-03-29,65151.425287356324
27_40_2013-04-05,68015.83908045977
27_40_2013-04-12,71086.18390804598
27_40_2013-04-19,72313.6551724138
27_40_2013-04-26,70666.10344827586
27_40_2013-05-03,72229.14942528735
27_40_2013-05-10,70959.091954023
27_40_2013-05-17,71506.8735632184
27_40_2013-05-24,70857.79310344828
27_40_2013-05-31,69287.31034482758
27_40_2013-06-07,71537.13793103448
27_40_2013-06-14,69802.41379310345
27_40_2013-06-21,71144.06896551725
27_40_2013-06-28,69747.35632183908
27_40_2013-07-05,71619.91954022988
27_40_2013-07-12,69642.27586206897
27_40_2013-07-19,70437.97701149425
27_40_2013-07-26,70962.93103448275
27_41_2012-11-02,2423.0344827586205
27_41_2012-11-09,1642.7471264367816
27_41_2012-11-16,1790.4827586206898
27_41_2012-11-23,3769.114942528736
27_41_2012-11-30,4547.35632183908
27_41_2012-12-07,1726.2643678160919
27_41_2012-12-14,1612.1379310344828
27_41_2012-12-21,1662.3563218390805
27_41_2012-12-28,2324.0919540229884
27_41_2013-01-04,2094.6206896551726
27_41_2013-01-11,1528.4942528735633
27_41_2013-01-18,1643.5632183908046
27_41_2013-01-25,1686.712643678161
27_41_2013-02-01,3219.390804597701
27_41_2013-02-08,2688.4367816091954
27_41_2013-02-15,2879.7011494252874
27_41_2013-02-22,3408.9080459770116
27_41_2013-03-01,1941.3793103448277
27_41_2013-03-08,1805.2068965517242
27_41_2013-03-15,1940.9655172413793
27_41_2013-03-22,3054.4827586206898
27_41_2013-03-29,3953.114942528736
27_41_2013-04-05,1594.287356321839
27_41_2013-04-12,1939.3563218390805
27_41_2013-04-19,2131.5287356321837
27_41_2013-04-26,2126.2758620689656
27_41_2013-05-03,2329.5632183908046
27_41_2013-05-10,2130.5057471264367
27_41_2013-05-17,2353.0114942528735
27_41_2013-05-24,2819.1724137931033
27_41_2013-05-31,2205.0114942528735
27_41_2013-06-07,2087.0459770114944
27_41_2013-06-14,2081.0919540229884
27_41_2013-06-21,2133.0689655172414
27_41_2013-06-28,1873.8505747126437
27_41_2013-07-05,3284.022988505747
27_41_2013-07-12,1886.7471264367816
27_41_2013-07-19,1882.3563218390805
27_41_2013-07-26,2042.632183908046
27_42_2012-11-02,9962.80459770115
27_42_2012-11-09,10229.264367816091
27_42_2012-11-16,10969.816091954022
27_42_2012-11-23,10040.471264367816
27_42_2012-11-30,8264.103448275862
27_42_2012-12-07,10041.896551724138
27_42_2012-12-14,10224.080459770115
27_42_2012-12-21,10230.919540229885
27_42_2012-12-28,8117.080459770115
27_42_2013-01-04,9306.83908045977
27_42_2013-01-11,10168.3908045977
27_42_2013-01-18,10241.942528735632
27_42_2013-01-25,8635.83908045977
27_42_2013-02-01,9326.551724137931
27_42_2013-02-08,9120.896551724138
27_42_2013-02-15,9183.022988505747
27_42_2013-02-22,9382.850574712644
27_42_2013-03-01,9328.827586206897
27_42_2013-03-08,9418.551724137931
27_42_2013-03-15,9861.896551724138
27_42_2013-03-22,9312.551724137931
27_42_2013-03-29,10070.977011494253
27_42_2013-04-05,10546.574712643678
27_42_2013-04-12,10909.620689655172
27_42_2013-04-19,11001.689655172413
27_42_2013-04-26,10454.701149425287
27_42_2013-05-03,9991.988505747126
27_42_2013-05-10,10428.71264367816
27_42_2013-05-17,10918.574712643678
27_42_2013-05-24,10224.827586206897
27_42_2013-05-31,10759.034482758621
27_42_2013-06-07,10638.505747126437
27_42_2013-06-14,10779.862068965518
27_42_2013-06-21,10618.091954022988
27_42_2013-06-28,10834.022988505747
27_42_2013-07-05,10676.597701149425
27_42_2013-07-12,10767.448275862069
27_42_2013-07-19,10586.137931034482
27_42_2013-07-26,10823.264367816091
27_44_2012-11-02,4601.448275862069
27_44_2012-11-09,4108.057471264367
27_44_2012-11-16,4459.3448275862065
27_44_2012-11-23,8560.80459770115
27_44_2012-11-30,8167.931034482759
27_44_2012-12-07,6051.114942528736
27_44_2012-12-14,5566.80459770115
27_44_2012-12-21,4483.919540229885
27_44_2012-12-28,4483.908045977011
27_44_2013-01-04,4486.747126436781
27_44_2013-01-11,4219.275862068966
27_44_2013-01-18,4579.954022988506
27_44_2013-01-25,5347.701149425287
27_44_2013-02-01,4634.137931034483
27_44_2013-02-08,4836.413793103448
27_44_2013-02-15,4637.758620689655
27_44_2013-02-22,5194.885057471264
27_44_2013-03-01,4401.505747126437
27_44_2013-03-08,4859.126436781609
27_44_2013-03-15,5196.482758620689
27_44_2013-03-22,6690.068965517241
27_44_2013-03-29,7855.781609195402
27_44_2013-04-05,4513.413793103448
27_44_2013-04-12,4718.333333333333
27_44_2013-04-19,4705.241379310345
27_44_2013-04-26,4899.781609195402
27_44_2013-05-03,5024.942528735633
27_44_2013-05-10,4621.229885057472
27_44_2013-05-17,4753.045977011494
27_44_2013-05-24,4612.781609195402
27_44_2013-05-31,4349.666666666667
27_44_2013-06-07,4739.885057471264
27_44_2013-06-14,4617.298850574713
27_44_2013-06-21,4471.83908045977
